tic,fyear,sale,ni,act,lct,invt,profit_margin,profit_margin_pct,quick_ratio,current_ratio
ABNB,2019,4805.239,-674.339,6561.443,5233.764,0.0,-0.140334122818865,-14.0334122818865,1.2536757484670689,1.2536757484670689
ABNB,2020,3378.199,-4584.716,8916.386,5139.779,0.0,-1.3571479951299494,-135.71479951299494,1.7347800362622594,1.7347800362622594
ABNB,2021,5991.76,-352.034,12386.38,6359.282,0.0,-0.058753020815252945,-5.8753020815252945,1.9477639142280525,1.9477639142280525
ABNB,2022,8399.0,1893.0,14861.0,7978.0,0.0,0.2253839742826527,22.53839742826527,1.8627475557783906,1.8627475557783906
ABNB,2023,9917.0,4792.0,16509.0,9950.0,0.0,0.483210648381567,48.3210648381567,1.6591959798994975,1.6591959798994975
ABNB,2024,11102.0,2648.0,17180.0,10161.0,0.0,0.23851558277787785,23.851558277787785,1.6907784666863497,1.6907784666863497
