tic,fyear,sale,ni,act,lct,invt,profit_margin,profit_margin_pct,quick_ratio,current_ratio
DUOL,2019,70.76,-13.554,78.923,32.107,0.0,-0.19154889768230637,-19.15488976823064,2.458124396549039,2.458124396549039
DUOL,2020,161.696,-15.776,158.38,65.69,0.0,-0.09756580249356818,-9.756580249356817,2.411021464454255,2.411021464454255
DUOL,2021,250.772,-60.135,619.271,119.131,0.0,-0.2397994991466352,-23.97994991466352,5.198235555816706,5.198235555816706
DUOL,2022,369.495,-59.574,697.183,181.766,0.0,-0.1612308691592579,-16.123086915925793,3.8356073193006393,3.8356073193006393
DUOL,2023,531.109,16.067,897.798,277.362,0.0,0.030251793887883655,3.0251793887883656,3.2369178185908667,3.2369178185908667
DUOL,2024,748.024,88.574,1101.588,422.231,0.0,0.11841063923082681,11.84106392308268,2.608969971413752,2.608969971413752
